Metadata associated with the characterized prophages
Host AccesionNumber,PhageID,SpeciesID,GenusID,IsolationSource,Host,Country
GCA_023023265,CP083834.1||0,1011,930,Human,E. asburiae,China
GCA_031851455,CP134639.1||0,1012,931,Animal,E. bugandensis,France
GCA_024138875,CP071792.1||1,1013,932,Human,E. hormaechei,France
GCA_008370065,CP126608.1||0,1014,933,Environmental,E. hormaechei,Germany
GCA_030179035,CP109727.1||1,1015,125,Environmental,E. roggenkampii,USA
GCA_004118875,CP035385.1||0.2,1016,934,N/A,E. hormaechei,United Kingdom
GCA_905233065,OW849356.1||0,1017,935,Human,E. hormaechei,Spain
GCA_015138375,AP022519.1||1,1018,110,N/A,E. asburiae,Japan
GCA_030179635,CP109753.1||3,1019,125,Environmental,E. roggenkampii,USA
GCA_003444755,CP019889.1||1,1020,936,N/A,E. hormaechei,China
GCA_025502525,CP104976.1||2,1021,407,Human,E. asburiae,China
GCA_003031445,CP020525.1||1,1022,388,Human,E. hormaechei,USA
GCA_030179035,CP109727.1||4,1023,89,Environmental,E. roggenkampii,USA
GCA_019537275,JAIEUB010000001.1||2,1024,937,Human,E. hormaechei,China
GCA_028735835,CP117838.1||1,1025,938,Environmental,E. vonholyi,India
GCA_000224675,CP003026.1||1,1026,939,N/A,E. soli,N/A
GCA_036542125,CP144278.1||0,1027,940,N/A,E. ludwigii,China
GCA_011396735,AP022628.1||0,1028,110,N/A,E. asburiae,Japan
GCA_013744415,CP056756.1||1,1029,941,Environmental,E. hormaechei,United Kingdom
GCA_013739595,CP056663.1||0.1,1030,214,Environmental,E. hormaechei,United Kingdom
GCA_020149545,CP083709.1||1,1031,942,Human,E. asburiae,China
GCA_039727605,CP155692.1||3,1032,943,Human,E. roggenkampii,China
GCA_015535675,CP063224.1||0.2,1033,944,Human,E. hormaechei,Switzerland
GCA_038069265,CP156939.1||0,1034,945,Human,E. hormaechei,USA
GCA_022570715,CP093154.1||0,1035,946,Human,E. asburiae,China
GCA_013747035,CP056707.1||0,1036,947,Environmental,E. hormaechei,United Kingdom
GCA_008931785,CP043766.1||0,1037,948,Human,E. hormaechei,United Kingdom
GCA_002982195,CP020089.1||0,1038,949,Human,E. cloacae,Vietnam
GCA_015137465,AP022498.1||0.2,1039,950,N/A,E. kobei,Japan
GCA_036936505,CP136935.1||2,1040,951,Animal,E. hormaechei,United Kingdom
GCA_023023705,CP083857.1||0,1041,952,Human,E. kobei,China
GCA_011044215,CP049046.1||0,1042,953,N/A,E. hormaechei,China
GCA_029536245,CP120524.1||0,1043,954,Human,E. roggenkampii,Canada
GCA_030847805,CP126864.1||0,1044,388,Animal,E. hormaechei,Switzerland
GCA_026015945,CP110354.1||0.2,1045,955,Human,E. hormaechei,China
GCA_019856235,CP082147.1||0.1,1046,956,Human,E. kobei,China
GCA_015135855,AP022446.1||0.2,1047,615,N/A,E. kobei,Japan
GCA_024917675,CP103751.1||0.1,1048,957,Human,E. asburiae,USA
GCA_030384865,CP128618.1||0,1049,958,N/A,E. roggenkampii,China
GCA_035323105,CP133410.1||1,1050,959,Environmental,E. ludwigii,Spain
GCA_021491615,CP090792.1||2,1051,100,Human,E. hormaechei,China
GCA_030863665,CP114985.1||1,1052,248,Animal,E. hormaechei,Thailand
GCA_019968785,CP074156.1||full,1053,960,Environmental,E. asburiae,Japan
GCA_027886525,CP115689.1||2,1054,961,Human,E. hormaechei,USA
GCA_030863665,CP114985.1||0,1055,333,Animal,E. hormaechei,Thailand
GCA_001623605,CP015227.1||0,1056,962,Environmental,E. kobei,China
GCA_013742615,CP056737.1||0,1057,963,Environmental,E. roggenkampii,United Kingdom
GCA_001729765,CP017182.1||full,1058,964,Human,E. kobei,Japan
GCA_013403545,CP058637.1||0,1059,965,Environmental,E. roggenkampii,China
GCA_003264955,CP030077.1||0,1060,50,N/A,E. hormaechei,N/A
GCA_025999915,AP026873.1||0,1061,966,N/A,E. roggenkampii,Japan
GCA_013726395,CP056132.1||0,1062,967,Environmental,E. hormaechei,United Kingdom
GCA_014169815,AP022274.1||0,1063,968,N/A,E. mori,Japan
GCA_003660125,CP032841.1||1,1064,969,Clinical,E. hormaechei,Australia
GCA_014490825,CP060733.1||2,1065,970,Environmental,E. roggenkampii,China
GCA_001984825,CP043318.1||1,1066,971,Human,E. chengduensis,China
GCA_003408575,CP031571.1||0.1,1067,972,Human,E. hormaechei,N/A
GCA_013747035,CP056707.1||2,1068,973,Environmental,E. hormaechei,United Kingdom
GCA_009184765,CP045064.2||0.2,1069,974,N/A,E. roggenkampii,China
GCA_021725435,CP091319.1||1,1070,613,Human,E. hormaechei,China
GCA_008931645,CP042551.1||0.2,1071,626,Human,E. hormaechei,Australia
GCA_013375955,CP056118.1||3,1072,975,N/A,E. hormaechei,N/A
GCA_013629675,CP058175.1||1,1073,976,Environmental,E. hormaechei,United Kingdom
GCA_019428505,CP080107.1||0,1074,977,Environmental,E. asburiae,Argentina
GCA_021496745,CP053568.1||0,1075,978,Animal,E. cloacae,China
GCA_905322515,OW967014.1||1,1076,979,Human,E. hormaechei,Spain
GCA_019973695,AP024281.1||1,1077,110,N/A,E. asburiae,Japan
GCA_905232805,OW849195.1||6,1078,980,Human,E. kobei,Spain
GCA_028735835,CP117838.1||0,1079,345,Environmental,E. vonholyi,India
GCA_023805415,CP098778.1||0,1080,981,N/A,E. hormaechei,China
GCA_013740655,CP056455.1||1,1081,139,Environmental,E. hormaechei,United Kingdom
GCA_905231985,OW849462.1||full,1082,130,N/A,E. hormaechei,N/A
GCA_005217135,CP054411.1||0,1083,982,N/A,E. hormaechei,USA
GCA_015135855,AP022446.1||2,1084,38,N/A,E. kobei,Japan
GCA_035323105,CP133410.1||0,1085,983,Environmental,E. ludwigii,Spain
GCA_013739595,CP056663.1||4,1086,984,Environmental,E. hormaechei,United Kingdom
GCA_013740655,CP056455.1||0.2,1087,985,Environmental,E. hormaechei,United Kingdom
GCA_905232805,OW849195.1||1,1088,986,Human,E. kobei,Spain
Isolate phage,OL355134.1,1089,18,N/A,Isolate phage,USA
GCA_035658275,CP141897.1||2,1090,384,Environmental,E. bugandensis,Hong Kong
GCA_004804375,CP039453.1||2,1091,987,Human,E. bugandensis,Germany
GCA_030863665,CP114985.1||2,1092,264,Animal,E. hormaechei,Thailand
GCA_002850575,CP025225.1||0,1093,988,Animal,E. cancerogenus,South Korea
GCA_019047945,CP077264.1||0,1094,428,N/A,E. hormaechei,Germany
GCA_016745355,CP068287.1||2,1095,352,N/A,E. hormaechei,China
GCA_032298955,CP135276.1||0.1,1096,989,Environmental,E. hormaechei,USA
GCA_015708675,CP061801.1||0,1097,990,Environmental,E. mori,China
GCA_003812145,CP033800.1||0,1098,991,Human,E. roggenkampii,N/A
GCA_029834495,CP122401.1||3,1099,992,Animal,E. roggenkampii,China
GCA_013376815,CP056776.1||0,1100,217,N/A,E. cloacae,N/A
GCA_019047785,CP077290.1||1,1101,993,N/A,E. cancerogenus,Germany
GCA_026109755,CP095276.1||0.2,1102,333,Human,E. hormaechei,China
GCA_013734275,CP056676.1||3,1103,40,Environmental,E. hormaechei,United Kingdom
GCA_013725995,CP056129.1||0,1104,994,Environmental,E. roggenkampii,United Kingdom
GCA_023650875,CP091081.1||2,1105,628,Environmental,E. roggenkampii,China
GCA_013740195,CP056711.1||1,1106,995,Environmental,E. asburiae,United Kingdom
GCA_039727605,CP155692.1||2,1107,996,Human,E. roggenkampii,China
Isolate phage,OQ957557.1,1108,997,N/A,Isolate phage,Viet Nam
GCA_013739155,CP056766.1||1,1109,998,Environmental,E. asburiae,United Kingdom
GCA_033802605,CP138440.1||2,1110,999,Human,E. cloacae,Singapore
GCA_029721335,CP099323.1||0,1111,1000,Environmental,E. hormaechei,United Kingdom
GCA_038627045,CP157233.1||0,1112,1001,Human,E. hormaechei,USA
GCA_004151605,CP035633.1||1,1113,1002,Human,E. asburiae,China
GCA_041410215,CP166976.1||full,1114,614,Human,E. hormaechei,Taiwan
GCA_004118875,CP035385.1||1,1115,1003,N/A,E. hormaechei,United Kingdom
GCA_014041955,CP059481.1||2,1116,1004,Human,E. kobei,Italy
GCA_039734725,CP166433.1||0,1117,1005,Human,E. hormaechei,USA
GCA_041410215,CP166978.1||0,1118,50,N/A,E. hormaechei,N/A
GCA_030179805,CP109692.1||1,1119,1006,Human,E. asburiae,USA
GCA_029718635,CP099308.1||2,1120,1007,Environmental,E. roggenkampii,United Kingdom
GCA_013782625,CP056199.1||0,1121,1008,Environmental,E. soli,United Kingdom
GCA_017347405,AP024495.1||1,1122,1009,N/A,E. roggenkampii,Japan
GCA_030324195,CP106894.1||3,1123,304,N/A,E. hormaechei,Israel
Isolate phage,CP115603.1,1124,1010,N/A,Isolate phage,Germany
GCA_002025685,CP018785.1||2,1125,1011,Environmental,E. ludwigii,USA
GCA_031165635,CP133336.1||0,1126,374,Clinical,E. hormaechei,N/A
GCA_013736395,CP056463.1||full,1127,130,N/A,E. hormaechei,N/A
GCA_904425455,LR881936.1||0,1128,1012,Environmental,E. cancerogenus,Algeria
GCA_035594185,CP141537.1||2,1129,1013,Human,E. hormaechei,United Kingdom
GCA_013782625,CP056199.1||1,1130,1014,Environmental,E. soli,United Kingdom
GCA_015137855,AP022509.1||3,1131,1015,N/A,E. hormaechei,Japan
GCA_029542685,CP110532.1||1,1132,1016,Environmental,E. roggenkampii,Thailand
GCA_014169635,AP022228.1||1,1133,1017,N/A,E. asburiae,Japan
GCA_032298955,CP135276.1||1,1134,1018,Environmental,E. hormaechei,USA
GCA_039718975,CP097173.1||1,1135,1019,Animal,E. chuandaensis,China
GCA_024917675,CP103751.1||0.2,1136,1020,Human,E. asburiae,USA
GCA_025502525,CP104976.1||0.2,1137,1021,Human,E. asburiae,China
GCA_032301015,CP135261.1||2,1138,1022,N/A,E. asburiae,China
GCA_905330125,OW967944.1||1,1139,385,Human,E. sichuanensis,Spain
GCA_009707405,CP046116.1||1,1140,1023,Human,E. cloacae,China
GCA_029720995,CP099327.1||0,1141,612,Environmental,E. ludwigii,United Kingdom
GCA_016864135,CP045450.1||1,1142,1024,N/A,E. hormaechei,Netherlands
GCA_023558885,CP097572.1||0,1143,352,N/A,E. kobei,China
GCA_004193715,CP035738.1||1,1144,1025,N/A,E. adelaidei,China
Isolate phage,KX452696.1,1145,160,N/A,Isolate phage,N/A
Isolate phage,NC_047856.1,1146,160,N/A,Isolate phage,N/A
GCA_001022095,CP011591.1||0,1147,124,N/A,E. asburiae,USA
GCA_000025565,CP001918.1||1,1148,217,N/A,E. cloacae,N/A
GCA_011604705,CP050073.1||1,1149,1026,Environmental,E. kobei,Switzerland
GCA_029873415,CP123601.1||3,1150,1027,Animal,E. hormaechei,Bangladesh
GCA_013749735,CP056552.1||2,1151,1028,Environmental,E. ludwigii,United Kingdom
GCA_012562255,CP051132.1||1,1152,1029,Human,E. hormaechei,Egypt
GCA_003053755,CP027604.1||3,1153,340,N/A,E. hormaechei,N/A
GCA_003408595,CP031574.1||0.2,1154,1030,Human,E. hormaechei,N/A
GCA_000783675,CP026975.1||0,1155,1031,Human,E. asburiae,USA
GCA_016756655,AP023447.1||1,1156,351,N/A,E. roggenkampii,Japan
GCA_026240655,CP110857.1||1.2,1157,1032,Human,E. hormaechei,China
Isolate phage,OQ884031.1,1158,1033,N/A,Isolate phage,China
GCA_001617645,CP014993.1||0,1159,1034,N/A,E. asburiae,China
GCA_003264955,CP030076.1||1,1160,1035,Human,E. hormaechei,China
GCA_029207635,CP118279.1||1,1161,611,Animal,E. hormaechei,South Korea
GCA_030863645,CP114979.1||2,1162,117,Animal,E. hormaechei,Thailand
GCA_023023045,CP083815.1||1,1163,73,Human,E. asburiae,China
GCA_023375625,CP095180.1||1,1164,1036,Human,E. roggenkampii,China
GCA_006228165,CP040827.1||0,1165,337,N/A,E. cloacae,Thailand
GCA_019056635,CP077659.1||2,1166,401,Clinical,E. hormaechei,China
GCA_039727605,CP155692.1||0,1167,1037,Human,E. roggenkampii,China
Isolate phage,OQ884028.1,1168,1038,N/A,Isolate phage,China
GCA_013635495,CP058191.1||0.1,1169,1039,Environmental,E. hormaechei,United Kingdom
GCA_008931645,CP042551.1||2,1170,29,Human,E. hormaechei,Australia
GCA_013749735,CP056552.1||3,1171,1040,Environmental,E. ludwigii,United Kingdom
GCA_015137995,AP022510.1||2,1172,218,N/A,E. hormaechei,Japan
GCA_004193715,CP035738.1||0,1173,1041,N/A,E. adelaidei,China
GCA_019880465,CP082280.1||0,1174,1042,Animal,E. cancerogenus,China
GCA_020886835,AP024913.1||2,1175,254,N/A,E. hormaechei,Japan
GCA_030848025,CP126788.1||2,1176,231,Human,E. hormaechei,Switzerland
GCA_023333675,CP083862.1||1,1177,208,Human,E. kobei,China
GCA_031216605,CP110985.1||1,1178,1043,Human,E. bugandensis,United Kingdom
GCA_023375565,CP095165.1||0,1179,73,Animal,E. roggenkampii,China
GCA_042246085,CP167923.1||0,1180,1044,Human,E. roggenkampii,Costa Rica
GCA_031201845,CP096849.1||2,1181,1045,N/A,E. kobei,China
GCA_000512375,CP006580.1||3,1182,1046,N/A,E. ludwigii,N/A
GCA_035324935,CP139335.1||1,1183,1047,Environmental,E. ludwigii,Spain
GCA_030179805,CP109692.1||0,1184,263,Human,E. asburiae,USA
GCA_028622735,CP117750.1||2,1185,1048,Human,E. hormaechei,USA
GCA_016864135,CP045450.1||0,1186,1049,N/A,E. hormaechei,Netherlands
GCA_004151605,CP035633.1||0,1187,1050,Human,E. asburiae,China
GCA_013750175,CP056560.1||4,1188,1051,Environmental,E. roggenkampii,United Kingdom
GCA_000814205,CP010379.1||full,1189,1052,Human,E. hormaechei,USA
GCA_030179835,CP109694.1||1,1190,1053,Environmental,E. asburiae,USA
Isolate phage,OL355133.1,1191,1054,N/A,Isolate phage,USA
GCA_003288475,CP030347.1||1,1192,77,N/A,E. hormaechei,N/A
GCA_013750175,CP056560.1||1,1193,1055,Environmental,E. roggenkampii,United Kingdom
GCA_023195715,CP096187.1||2,1194,1056,Environmental,E. roggenkampii,Japan
GCA_019973695,AP024281.1||2,1195,1057,N/A,E. asburiae,Japan
GCA_014490845,CP060737.1||1,1196,124,Environmental,E. roggenkampii,China
GCA_015708675,CP061801.1||1,1197,1058,Environmental,E. mori,China
GCA_019968865,CP074177.1||1,1198,1059,Environmental,E. asburiae,Japan
GCA_002204775,CP021902.1||2,1199,1060,N/A,E. hormaechei,N/A
GCA_013738375,CP056719.1||4,1200,159,Environmental,E. hormaechei,United Kingdom
GCA_029834495,CP122401.1||0,1201,1061,Animal,E. roggenkampii,China
GCA_019968865,CP074177.1||0,1202,431,Environmental,E. asburiae,Japan
GCA_019047025,CP077408.1||0,1203,387,N/A,E. roggenkampii,Germany
GCA_007035805,AP019630.1||0,1204,1062,N/A,E. asburiae,Japan
GCA_000512375,CP006580.1||0,1205,1063,N/A,E. ludwigii,N/A
GCA_019428505,CP080107.1||1,1206,1064,Environmental,E. asburiae,Argentina
GCA_021497625,CP071876.1||1,1207,354,Animal,E. hormaechei,China
GCA_023333675,CP083862.1||2,1208,1065,Human,E. kobei,China
GCA_000512375,CP006580.1||2,1209,1066,N/A,E. ludwigii,N/A
GCA_041004285,CP163057.1||1,1210,1067,Human,E. hormaechei,China
GCA_013784425,CP056716.1||3,1211,366,Environmental,E. asburiae,United Kingdom
GCA_905232455,OW849101.1||0,1212,12,Human,E. hormaechei,Spain
GCA_905331365,OW968417.1||1,1213,1068,Human,E. hormaechei,Spain
GCA_022832735,CP094841.1||0,1214,1069,Environmental,E. ludwigii,China
GCA_015136315,AP022466.1||0,1215,1070,Clinical,E. roggenkampii,Japan
GCA_002968455,CP027142.1||1,1216,218,N/A,E. hormaechei,N/A
GCA_029718635,CP099308.1||1,1217,1071,Environmental,E. roggenkampii,United Kingdom
GCA_004804395,CP039452.1||0,1218,1072,Human,E. bugandensis,Germany
GCA_025244905,CP104285.1||0,1219,1073,Environmental,E. mori,Hong Kong
GCA_024917675,CP103751.1||5,1220,244,Human,E. asburiae,USA
GCA_002947755,CP026719.1||3,1221,1074,N/A,E. hormaechei,N/A
GCA_013629675,CP058175.1||2,1222,218,Environmental,E. hormaechei,United Kingdom
GCA_031432895,CP133859.1||0.2,1223,323,Human,E. hormaechei,United Kingdom
GCA_024917315,CP103674.1||1,1224,319,Human,E. hormaechei,USA
GCA_001521715,CP011863.1||0.2,1225,432,Human,E. asburiae,N/A
GCA_905232805,OW849195.1||2,1226,1075,Human,E. kobei,Spain
GCA_023023085,CP083821.1||0,1227,1076,Human,E. cloacae,China
GCA_007035645,AP019632.1||0,1228,1077,N/A,E. asburiae,Japan
GCA_002850575,CP025225.1||1,1229,1078,Animal,E. cancerogenus,South Korea
GCA_002197345,CP021851.1||1,1230,1079,Human,E. sichuanensis,N/A
GCA_015137655,AP022508.1||0,1231,1080,N/A,E. bugandensis,Japan
GCA_025999915,AP026873.1||1,1232,73,N/A,E. roggenkampii,Japan
GCA_013635255,CP058187.1||0.2,1233,113,Environmental,E. hormaechei,United Kingdom
GCA_003051945,CP028538.2||1,1234,1081,N/A,E. hormaechei,China
GCA_030718955,CP132209.1||0.1,1235,1082,Human,E. hormaechei,USA
GCA_030166415,CP126341.1||0,1236,1083,Environmental,E. cloacae,China
GCA_013740195,CP056711.1||2,1237,1084,Environmental,E. asburiae,United Kingdom
GCA_015135855,AP022446.1||0.1,1238,1085,N/A,E. kobei,Japan
GCA_013736615,CP056474.1||1,1239,1086,Environmental,E. roggenkampii,United Kingdom
GCA_013734275,CP056676.1||8,1240,90,Environmental,E. hormaechei,United Kingdom
GCA_003288475,CP030347.1||5,1241,608,N/A,E. hormaechei,N/A
GCA_017347405,AP024495.1||2,1242,1087,N/A,E. roggenkampii,Japan
GCA_003573505,CP032291.1||2,1243,1088,N/A,E. roggenkampii,N/A
GCA_000814125,CP010376.2||1,1244,304,Human,E. hormaechei,USA
GCA_016864035,CP045312.1||2,1245,1089,N/A,E. hormaechei,Netherlands
GCA_033802605,CP138440.1||1,1246,1090,Human,E. cloacae,Singapore
GCA_038627005,CP157335.1||1,1247,1091,Human,E. roggenkampii,USA
GCA_028198205,CP116347.1||2,1248,1092,N/A,E. ludwigii,China
GCA_013629455,CP058172.1||3,1249,1093,Environmental,E. hormaechei,United Kingdom
GCA_025398715,CP104691.1||2,1250,78,N/A,E. hormaechei,USA
GCA_013625115,CP058149.1||2,1251,238,Environmental,E. hormaechei,United Kingdom
GCA_013736615,CP056474.1||0,1252,358,Environmental,E. roggenkampii,United Kingdom
GCA_000286275,CP003737.1||0,1253,1094,N/A,E. kobei,N/A
GCA_022220405,CP092042.1||0,1254,1095,Environmental,E. cloacae,Switzerland
GCA_030384865,CP128618.1||3,1255,1096,N/A,E. roggenkampii,China
GCA_003408595,CP031574.1||0.1,1256,196,Human,E. hormaechei,N/A
GCA_010692925,CP048736.1||2,1257,1097,Environmental,E. kobei,China
GCA_905330285,OW968086.1||2,1258,29,Human,E. hormaechei,Spain
GCA_040548635,CP159637.1||3,1259,334,Clinical,E. hormaechei,China
GCA_023023665,CP083849.1||0.1,1260,363,Human,E. hormaechei,China
GCA_003408575,CP031571.1||2,1261,1098,Human,E. hormaechei,N/A
GCA_032349915,CP135475.1||0,1262,1099,N/A,E. cloacae,Canada
GCA_015135855,AP022446.1||1,1263,1100,N/A,E. kobei,Japan
GCA_030505295,CP129954.1||2,1264,1101,Environmental,E. asburiae,South Korea
GCA_030848025,CP126788.1||3,1265,1102,Human,E. hormaechei,Switzerland
GCA_008365235,CP043511.1||1,1266,1103,Human,E. kobei,United Kingdom
GCA_031165635,CP133336.1||2,1267,1104,Clinical,E. hormaechei,N/A
GCA_028622135,CP117723.1||2,1268,57,Human,E. asburiae,USA
GCA_013749735,CP056552.1||4,1269,1105,Environmental,E. ludwigii,United Kingdom
GCA_031199395,CP133578.1||0,1270,1106,N/A,E. roggenkampii,Egypt
GCA_013736615,CP056474.1||2,1271,1107,Environmental,E. roggenkampii,United Kingdom
GCA_030384865,CP128618.1||2,1272,1108,N/A,E. roggenkampii,China
GCA_017347425,AP024498.1||1,1273,413,N/A,E. asburiae,Japan
GCA_905233065,OW849356.1||2,1274,1109,Human,E. hormaechei,Spain
GCA_900497145,LS999206.1||3,1275,1110,N/A,E. hormaechei,N/A
GCA_002303275,CP017475.1||3,1276,1111,Human,E. cloacae,N/A
GCA_003288475,CP030347.1||2,1277,359,N/A,E. hormaechei,N/A
GCA_002237465,CP022532.1||3,1278,240,Human,E. hormaechei,Australia
GCA_019355415,CP049290.1||0.1,1279,359,Human,E. hormaechei,China
GCA_018140965,CP073310.1||3,1280,382,Clinical,E. cloacae,Czech Republic
GCA_002237465,CP022532.1||0,1281,1112,Human,E. hormaechei,Australia
GCA_029962545,CP096598.1||1,1282,151,N/A,E. hormaechei,Hong Kong
GCA_013743755,CP056747.1||0,1283,95,Environmental,E. hormaechei,United Kingdom
GCA_019047785,CP077290.1||0,1284,1113,N/A,E. cancerogenus,Germany
GCA_005217135,CP054411.1||1,1285,1114,N/A,E. hormaechei,USA
GCA_905333945,OW969624.1||0,1286,16,Human,E. roggenkampii,Spain
GCA_018140965,CP073310.1||0.2,1287,1115,Clinical,E. cloacae,Czech Republic
GCA_022220405,CP092042.1||1,1288,1116,Environmental,E. cloacae,Switzerland
GCA_023612875,CP039388.1||0.2,1289,349,N/A,E. hormaechei,China
GCA_001729725,CP017179.1||2,1290,398,Human,E. hormaechei,Belgium
GCA_015137465,AP022498.1||2,1291,1117,N/A,E. kobei,Japan
GCA_013635255,CP058187.1||2,1292,16,Environmental,E. hormaechei,United Kingdom
GCA_030179835,CP109694.1||0,1293,413,Environmental,E. asburiae,USA
GCA_013736615,CP056474.1||4,1294,1118,Environmental,E. roggenkampii,United Kingdom
GCA_035847925,CP142002.1||1,1295,199,Animal,E. bugandensis,China
GCA_905217835,OW848812.1||3,1296,170,Human,E. hormaechei,Spain
GCA_003288475,CP030347.1||4,1297,26,N/A,E. hormaechei,N/A
GCA_000783675,CP026975.1||3,1298,1119,Human,E. asburiae,USA
GCA_013742615,CP056737.1||2,1299,154,Environmental,E. roggenkampii,United Kingdom
GCA_030179835,CP109694.1||3,1300,1120,Environmental,E. asburiae,USA
GCA_029873415,CP123601.1||0.1,1301,54,Animal,E. hormaechei,Bangladesh
GCA_032248775,CP135147.1||0.1,1302,1121,Animal,E. kobei,China
GCA_016027695,CP065693.1||6,1303,297,N/A,E. asburiae,N/A
GCA_009184765,CP045064.2||0.1,1304,351,N/A,E. roggenkampii,China
GCA_007556795,CP041733.1||2,1305,37,N/A,E. hormaechei,N/A
GCA_037217235,CP147668.1||2,1306,78,Environmental,E. hormaechei,China
GCA_003288475,CP030347.1||0.1,1307,610,N/A,E. hormaechei,N/A
GCA_013625795,CP058164.1||0,1308,412,Environmental,E. hormaechei,United Kingdom
GCA_022832735,CP094841.1||1,1309,1122,Environmental,E. ludwigii,China
